id,person_id,planet1_name,planet2_name,aspect_type,degree_difference
27087,4585,Сатурн,Уран,Тригон,118.5
27088,4585,Сатурн,Плутон,Квадрат,91.1
27089,4585,Уран,Нептун,Квадрат,89.3
27090,4585,Нептун,Плутон,Секстиль,61.9
27091,4586,Солнце,Меркурий,Конъюнкция,1.4
27092,4586,Солнце,Марс,Секстиль,57.6
27093,4586,Солнце,Плутон,Оппозиция,177.8
27094,4586,Меркурий,Марс,Секстиль,59
27095,4586,Меркурий,Плутон,Оппозиция,179.2
27096,4586,Марс,Плутон,Тригон,120.2
27097,4586,Юпитер,Сатурн,Квадрат,90.6
27098,4587,Солнце,Уран,Тригон,122.5
27099,4587,Меркурий,Сатурн,Секстиль,57.6
27100,4587,Меркурий,Нептун,Секстиль,58.1
27101,4587,Юпитер,Уран,Секстиль,61.6
27102,4587,Сатурн,Нептун,Конъюнкция,0.5
27103,4587,Сатурн,Плутон,Секстиль,59.2
27104,4587,Нептун,Плутон,Секстиль,58.7
27105,4588,Луна,Меркурий,Тригон,119.2
27106,4588,Венера,Юпитер,Квадрат,87.1
27107,4588,Юпитер,Уран,Секстиль,58
27108,4588,Юпитер,Плутон,Тригон,121.2
27109,4588,Уран,Плутон,Оппозиция,179.2
27110,4589,Солнце,Луна,Конъюнкция,1.6
27111,4589,Венера,Нептун,Тригон,117.3
27112,4589,Венера,Плутон,Оппозиция,177.7
27113,4589,Марс,Уран,Квадрат,92.9
27114,4589,Нептун,Плутон,Секстиль,60.4
27115,4590,Солнце,Луна,Квадрат,92.2
27116,4590,Луна,Юпитер,Тригон,122.8
27117,4590,Меркурий,Венера,Секстиль,60.4
27118,4590,Меркурий,Марс,Квадрат,92
27119,4590,Меркурий,Юпитер,Тригон,120.7
27120,4590,Венера,Юпитер,Оппозиция,178.8
27121,4590,Венера,Плутон,Квадрат,89.9
27122,4590,Марс,Нептун,Тригон,122.4
27123,4590,Марс,Плутон,Секстиль,58.4
27124,4590,Юпитер,Плутон,Квадрат,88.9
27125,4590,Сатурн,Нептун,Секстиль,61.2
27126,4591,Солнце,Сатурн,Квадрат,91.1
27127,4591,Луна,Марс,Секстиль,61.7
27128,4591,Сатурн,Уран,Тригон,118.8
27129,4591,Нептун,Плутон,Секстиль,60.1
27130,4592,Солнце,Сатурн,Оппозиция,178
27131,4592,Меркурий,Плутон,Секстиль,61.8
27132,4592,Венера,Марс,Квадрат,90.1
27133,4592,Марс,Нептун,Секстиль,57.5
27134,4592,Нептун,Плутон,Секстиль,62.1
27135,4593,Луна,Венера,Оппозиция,178.1
27136,4593,Луна,Сатурн,Секстиль,60
27137,4593,Луна,Уран,Секстиль,57.5
27138,4593,Меркурий,Марс,Квадрат,92.2
27139,4593,Венера,Сатурн,Тригон,121.9
27140,4593,Венера,Уран,Тригон,120.7
27141,4593,Сатурн,Уран,Тригон,117.4
27142,4594,Меркурий,Марс,Секстиль,62.1
27143,4594,Венера,Сатурн,Тригон,120.7
27144,4594,Марс,Плутон,Конъюнкция,2.3
27145,4594,Нептун,Плутон,Секстиль,62.5
27146,4595,Солнце,Нептун,Квадрат,92
27147,4595,Меркурий,Венера,Секстиль,59.5
27148,4595,Венера,Уран,Оппозиция,177.1
27149,4595,Нептун,Плутон,Секстиль,57.8
27150,4596,Солнце,Марс,Квадрат,87.3
27151,4596,Солнце,Юпитер,Конъюнкция,2.7
27152,4596,Солнце,Нептун,Тригон,122
27153,4596,Луна,Венера,Квадрат,87.8
27154,4596,Луна,Сатурн,Тригон,119.9
27155,4596,Венера,Уран,Тригон,117.4
27156,4596,Юпитер,Нептун,Тригон,119.3
27157,4596,Юпитер,Плутон,Секстиль,62.8
27158,4597,Солнце,Венера,Конъюнкция,0.6
27159,4597,Солнце,Уран,Квадрат,89.3
27160,4597,Луна,Меркурий,Секстиль,60.1
27161,4597,Венера,Уран,Квадрат,88.7
27162,4597,Марс,Уран,Оппозиция,177.3
27163,4597,Марс,Плутон,Квадрат,88.1
27164,4597,Юпитер,Сатурн,Секстиль,60.8
27165,4597,Нептун,Плутон,Квадрат,88.3
27166,4598,Луна,Меркурий,Тригон,117.1
27167,4598,Луна,Уран,Квадрат,92.4
27168,4598,Луна,Плутон,Секстиль,60.3
27169,4598,Меркурий,Марс,Конъюнкция,1.4
27170,4598,Меркурий,Нептун,Тригон,119.7
27171,4598,Меркурий,Плутон,Оппозиция,177.4
27172,4598,Марс,Нептун,Тригон,121.1
27173,4598,Нептун,Плутон,Секстиль,62.9
27174,4599,Солнце,Юпитер,Конъюнкция,1.8
27175,4599,Луна,Венера,Квадрат,92.7
27176,4599,Луна,Уран,Квадрат,87.1
27177,4599,Меркурий,Плутон,Конъюнкция,2.5
27178,4599,Венера,Марс,Секстиль,62.8
27179,4599,Венера,Уран,Оппозиция,179.9
27180,4599,Венера,Нептун,Тригон,119.5
27181,4599,Марс,Уран,Тригон,117.3
27182,4599,Марс,Нептун,Оппозиция,177.7
27183,4599,Уран,Нептун,Секстиль,60.4
27184,4600,Луна,Юпитер,Тригон,119.5
27185,4600,Луна,Сатурн,Тригон,117.3
27186,4600,Меркурий,Марс,Тригон,120.1
27187,4600,Уран,Нептун,Конъюнкция,1.2
27188,4601,Луна,Марс,Тригон,118.5
27189,4601,Меркурий,Сатурн,Тригон,118.3
27190,4601,Меркурий,Плутон,Секстиль,57.4
27191,4601,Марс,Сатурн,Квадрат,91.6
27192,4601,Сатурн,Уран,Квадрат,91.8
27193,4601,Уран,Плутон,Квадрат,92.5
27194,4602,Солнце,Венера,Конъюнкция,2.2
27195,4602,Солнце,Сатурн,Тригон,121.9
27196,4602,Луна,Венера,Тригон,117.9
27197,4602,Меркурий,Юпитер,Тригон,119
27198,4602,Марс,Нептун,Секстиль,62
27199,4602,Уран,Плутон,Оппозиция,179.5
27200,4603,Солнце,Луна,Тригон,120
27201,4603,Солнце,Юпитер,Тригон,118.2
27202,4603,Солнце,Уран,Конъюнкция,0.5
27203,4603,Солнце,Плутон,Квадрат,90.1
27204,4603,Луна,Венера,Квадрат,92.3
27205,4603,Луна,Юпитер,Конъюнкция,1.8
27206,4603,Луна,Уран,Тригон,120.5
27207,4603,Меркурий,Марс,Оппозиция,178.2
27208,4603,Меркурий,Сатурн,Оппозиция,179
27209,4603,Венера,Юпитер,Квадрат,90.5
27210,4603,Венера,Плутон,Тригон,117.7
27211,4603,Марс,Сатурн,Конъюнкция,0.7
27212,4603,Юпитер,Уран,Тригон,118.7
27213,4603,Уран,Плутон,Квадрат,89.6
27214,4604,Солнце,Сатурн,Тригон,122.4
27215,4604,Луна,Уран,Тригон,117
27216,4604,Луна,Плутон,Квадрат,88.9
27217,4604,Меркурий,Венера,Конъюнкция,1.5
27218,4604,Сатурн,Уран,Квадрат,90.9
27219,4604,Сатурн,Плутон,Секстиль,62.8
27220,4605,Солнце,Сатурн,Квадрат,90.8
27221,4605,Меркурий,Нептун,Оппозиция,179
27222,4605,Венера,Сатурн,Секстиль,61.8
27223,4605,Марс,Юпитер,Секстиль,61.5
27224,4606,Солнце,Сатурн,Секстиль,62.9
27225,4606,Солнце,Уран,Секстиль,59.7
27226,4606,Луна,Меркурий,Конъюнкция,1.9
27227,4606,Меркурий,Марс,Квадрат,88.7
27228,4606,Венера,Сатурн,Квадрат,87.9
27229,4606,Марс,Юпитер,Секстиль,61.7
27230,4606,Сатурн,Нептун,Тригон,119.1
27231,4607,Меркурий,Сатурн,Тригон,121.9
27232,4607,Венера,Юпитер,Секстиль,62.9
27233,4607,Венера,Нептун,Тригон,117.9
27234,4607,Марс,Уран,Квадрат,88.3
27235,4607,Юпитер,Нептун,Оппозиция,179.3
27236,4607,Юпитер,Плутон,Тригон,120.9
27237,4607,Нептун,Плутон,Секстиль,58.3
27238,4608,Солнце,Меркурий,Конъюнкция,0.5
27239,4608,Солнце,Сатурн,Квадрат,90
27240,4608,Луна,Марс,Тригон,117.6
27241,4608,Луна,Нептун,Оппозиция,179
27242,4608,Луна,Плутон,Секстиль,61.9
27243,4608,Меркурий,Сатурн,Квадрат,90.5
27244,4608,Венера,Уран,Конъюнкция,1.7
27245,4608,Марс,Нептун,Секстиль,61.3
27246,4608,Марс,Плутон,Оппозиция,179.5
27247,4608,Нептун,Плутон,Тригон,119.1
27248,4609,Солнце,Нептун,Тригон,120.7
27249,4609,Меркурий,Юпитер,Секстиль,61
27250,4609,Юпитер,Уран,Квадрат,87.5
27251,4609,Уран,Плутон,Квадрат,92.5
27252,4610,Солнце,Уран,Квадрат,87.2
27253,4610,Луна,Венера,Секстиль,61.1
27254,4610,Луна,Плутон,Тригон,117
27255,4610,Меркурий,Юпитер,Тригон,119.1
27256,4610,Венера,Плутон,Оппозиция,178.1
27257,4610,Марс,Сатурн,Конъюнкция,2
27258,4610,Уран,Нептун,Тригон,122.8
27259,4611,Солнце,Нептун,Тригон,118.3
27260,4611,Луна,Уран,Конъюнкция,0.9
27261,4611,Меркурий,Плутон,Квадрат,92.3
27262,4611,Юпитер,Сатурн,Тригон,120.6
27263,4612,Меркурий,Сатурн,Квадрат,90.4
27264,4612,Марс,Плутон,Секстиль,61.3
27265,4612,Уран,Нептун,Тригон,121.8
27266,4613,Марс,Плутон,Квадрат,90.4
27267,4613,Юпитер,Уран,Тригон,122.9
27268,4613,Нептун,Плутон,Секстиль,61.3
27269,4614,Солнце,Луна,Оппозиция,179.4
27270,4614,Венера,Уран,Конъюнкция,1.1
27271,4615,Солнце,Уран,Оппозиция,177.7
27272,4615,Луна,Сатурн,Конъюнкция,2.6
27273,4615,Луна,Плутон,Квадрат,88.8
27274,4615,Марс,Нептун,Оппозиция,177.3
27275,4615,Уран,Нептун,Оппозиция,178.6
27276,4616,Солнце,Луна,Квадрат,91.6
27277,4616,Солнце,Сатурн,Квадрат,89.1
27278,4616,Солнце,Нептун,Тригон,118
27279,4616,Луна,Сатурн,Конъюнкция,2.4
27280,4616,Меркурий,Плутон,Тригон,118.7
27281,4616,Венера,Уран,Квадрат,90.9
27282,4616,Венера,Плутон,Квадрат,91.6
27283,4616,Марс,Уран,Конъюнкция,2.8
27284,4616,Уран,Плутон,Оппозиция,177.5
27285,4617,Солнце,Нептун,Конъюнкция,0.2
27286,4617,Луна,Юпитер,Секстиль,62.7
27287,4617,Луна,Уран,Секстиль,62.3
27288,4617,Марс,Плутон,Секстиль,60
27289,4617,Юпитер,Сатурн,Тригон,121.2
27290,4617,Юпитер,Уран,Конъюнкция,0.4
27291,4617,Сатурн,Уран,Тригон,121.6
27292,4618,Солнце,Юпитер,Секстиль,58.1
27293,4618,Луна,Меркурий,Квадрат,92.1
27294,4618,Луна,Сатурн,Квадрат,87.4
27295,4618,Меркурий,Марс,Секстиль,58.9
27296,4618,Меркурий,Нептун,Секстиль,60
27297,4618,Венера,Плутон,Секстиль,58.1
27298,4618,Марс,Нептун,Конъюнкция,1.2
27299,4618,Юпитер,Уран,Тригон,121.9
27300,4619,Солнце,Меркурий,Конъюнкция,2.7
27301,4619,Солнце,Юпитер,Конъюнкция,2.7
27302,4619,Луна,Марс,Тригон,118
27303,4619,Луна,Сатурн,Секстиль,61
27304,4619,Марс,Сатурн,Секстиль,57
27305,4619,Уран,Нептун,Квадрат,90.7
27306,4619,Нептун,Плутон,Секстиль,59.9
27307,4620,Солнце,Луна,Тригон,117.9
27308,4620,Луна,Сатурн,Тригон,122.7
27309,4620,Меркурий,Нептун,Тригон,119.6
27310,4620,Венера,Уран,Секстиль,60.6
27311,4620,Венера,Плутон,Конъюнкция,0.7
27312,4620,Юпитер,Нептун,Секстиль,62.9
27313,4620,Уран,Плутон,Секстиль,59.9
27314,4621,Солнце,Юпитер,Секстиль,62.8
27315,4621,Луна,Меркурий,Квадрат,91
27316,4621,Луна,Сатурн,Тригон,121.8
27317,4621,Марс,Юпитер,Оппозиция,178.8
27318,4621,Сатурн,Плутон,Оппозиция,177.8
27319,4621,Уран,Нептун,Квадрат,87.5
27320,4622,Луна,Плутон,Тригон,122.4
27321,4622,Меркурий,Сатурн,Конъюнкция,1.8
27322,4622,Венера,Сатурн,Секстиль,57.1
27323,4623,Солнце,Уран,Квадрат,91.4
27324,4623,Луна,Юпитер,Секстиль,60.7
27325,4623,Меркурий,Венера,Конъюнкция,1.2
27326,4623,Марс,Плутон,Конъюнкция,1.8
27327,4623,Юпитер,Нептун,Квадрат,89.5
27328,4624,Солнце,Нептун,Тригон,117.3
27329,4624,Луна,Марс,Тригон,122.6
27330,4624,Марс,Нептун,Тригон,121.6
27331,4624,Сатурн,Уран,Секстиль,61.1
27332,4625,Солнце,Марс,Тригон,122.3
27333,4625,Солнце,Сатурн,Квадрат,93
27334,4625,Меркурий,Уран,Квадрат,89.3
27335,4625,Венера,Юпитер,Секстиль,60.4
27336,4625,Венера,Нептун,Квадрат,91.9
27337,4625,Сатурн,Плутон,Секстиль,62.5
27338,4626,Меркурий,Сатурн,Тригон,121.3
27339,4626,Венера,Марс,Конъюнкция,1.5
27340,4626,Венера,Юпитер,Конъюнкция,1.2
27341,4626,Венера,Уран,Секстиль,58.7
27342,4626,Венера,Нептун,Тригон,120.4
27343,4626,Венера,Плутон,Секстиль,58
27344,4626,Марс,Юпитер,Конъюнкция,2.6
27345,4626,Марс,Уран,Секстиль,60.2
27346,4626,Марс,Нептун,Тригон,121.9
27347,4626,Марс,Плутон,Секстиль,59.5
27348,4626,Юпитер,Уран,Секстиль,57.6
27349,4626,Юпитер,Нептун,Тригон,119.2
27350,4626,Уран,Нептун,Секстиль,61.7
27351,4626,Уран,Плутон,Конъюнкция,0.7
27352,4626,Нептун,Плутон,Секстиль,62.4
27353,4627,Солнце,Марс,Секстиль,59.6
27354,4627,Солнце,Уран,Тригон,118.7
27355,4627,Луна,Меркурий,Конъюнкция,1.6
27356,4627,Венера,Юпитер,Конъюнкция,2.1
27357,4627,Марс,Уран,Оппозиция,178.4
27358,4627,Марс,Плутон,Квадрат,91.8
27359,4627,Юпитер,Плутон,Секстиль,61.6
27360,4628,Луна,Марс,Квадрат,88.5
27361,4628,Луна,Уран,Тригон,117.5
27362,4628,Луна,Плутон,Тригон,119.9
27363,4628,Меркурий,Марс,Квадрат,87.9
27364,4628,Меркурий,Уран,Секстиль,58.9
27365,4628,Меркурий,Нептун,Тригон,120.3
27366,4628,Венера,Марс,Секстиль,62.9
27367,4628,Уран,Нептун,Секстиль,61.4
27368,4628,Уран,Плутон,Конъюнкция,2.4
27369,4629,Меркурий,Уран,Секстиль,59
27370,4629,Меркурий,Нептун,Секстиль,58.9
27371,4629,Юпитер,Сатурн,Конъюнкция,0.3
27372,4629,Уран,Нептун,Тригон,117.9
27373,4630,Солнце,Венера,Конъюнкция,2.3
27374,4630,Солнце,Марс,Конъюнкция,0.4
27375,4630,Луна,Сатурн,Тригон,120.8
27376,4630,Луна,Плутон,Тригон,117.8
27377,4630,Меркурий,Юпитер,Квадрат,92.3
27378,4630,Меркурий,Уран,Секстиль,59.7
27379,4630,Венера,Марс,Конъюнкция,1.9
27380,4630,Сатурн,Плутон,Тригон,121.4
27381,4630,Нептун,Плутон,Тригон,121.8
27382,4631,Луна,Венера,Секстиль,57.6
27383,4631,Меркурий,Уран,Конъюнкция,0.4
27384,4631,Меркурий,Плутон,Тригон,120.1
27385,4631,Уран,Плутон,Тригон,120.5
27386,4632,Луна,Юпитер,Секстиль,62.9
27387,4632,Луна,Нептун,Оппозиция,178.2
27388,4632,Меркурий,Венера,Секстиль,60.4
27389,4632,Меркурий,Плутон,Секстиль,58.4
27390,4632,Венера,Плутон,Конъюнкция,2
27391,4632,Марс,Юпитер,Секстиль,59.9
27392,4632,Марс,Нептун,Оппозиция,178.7
27393,4632,Юпитер,Нептун,Тригон,118.8
27394,4633,Венера,Юпитер,Тригон,122
27395,4633,Венера,Уран,Квадрат,91.3
27396,4633,Марс,Юпитер,Оппозиция,178.2
27397,4633,Юпитер,Нептун,Квадрат,88
27398,4633,Уран,Нептун,Секстиль,58.7
27399,4634,Солнце,Меркурий,Конъюнкция,2.1
27400,4634,Солнце,Юпитер,Конъюнкция,2.6
27401,4634,Солнце,Нептун,Секстиль,61
27402,4634,Луна,Сатурн,Оппозиция,178
27403,4634,Меркурий,Марс,Оппозиция,177.7
27404,4634,Меркурий,Нептун,Секстиль,58.9
27405,4634,Меркурий,Плутон,Тригон,121.8
27406,4634,Венера,Уран,Оппозиция,178.3
27407,4634,Марс,Плутон,Секстиль,60.5
27408,4634,Нептун,Плутон,Секстиль,62.9
27409,4635,Меркурий,Марс,Конъюнкция,3
27410,4635,Меркурий,Юпитер,Секстиль,57.1
27411,4635,Юпитер,Сатурн,Квадрат,87.6
27412,4635,Юпитер,Нептун,Квадрат,89.3
27413,4636,Луна,Марс,Конъюнкция,1.1
27414,4636,Луна,Юпитер,Тригон,118.7
27415,4636,Луна,Плутон,Квадрат,92.6
27416,4636,Меркурий,Сатурн,Конъюнкция,2.6
27417,4636,Марс,Юпитер,Тригон,119.8
27418,4636,Марс,Плутон,Квадрат,91.4
27419,4636,Сатурн,Нептун,Оппозиция,179.5
27420,4637,Солнце,Марс,Секстиль,59
27421,4637,Солнце,Плутон,Квадрат,91
27422,4637,Луна,Меркурий,Конъюнкция,1.8
27423,4637,Юпитер,Уран,Конъюнкция,1.4
27424,4637,Уран,Плутон,Тригон,122
27425,4638,Луна,Сатурн,Секстиль,62.8
27426,4638,Луна,Уран,Тригон,118.6
27427,4638,Меркурий,Венера,Конъюнкция,1.8
27428,4638,Сатурн,Уран,Оппозиция,178.6
27429,4638,Нептун,Плутон,Секстиль,61.1
27430,4639,Солнце,Марс,Тригон,118
27431,4639,Солнце,Юпитер,Секстиль,58.5
27432,4639,Луна,Сатурн,Тригон,118.7
27433,4639,Луна,Нептун,Квадрат,91.1
27434,4639,Венера,Сатурн,Оппозиция,177.4
27435,4639,Марс,Юпитер,Секстиль,59.5
27436,4639,Нептун,Плутон,Секстиль,59.9
27437,4640,Солнце,Нептун,Квадрат,88.6
27438,4640,Луна,Нептун,Тригон,122.3
27439,4640,Луна,Плутон,Секстиль,58.2
27440,4640,Меркурий,Юпитер,Квадрат,90.6
27441,4640,Меркурий,Сатурн,Квадрат,87.3
27442,4640,Меркурий,Уран,Тригон,118.4
27443,4640,Венера,Юпитер,Тригон,119.4
27444,4640,Венера,Сатурн,Секстиль,58.5
27445,4640,Юпитер,Сатурн,Оппозиция,178
27446,4641,Солнце,Марс,Квадрат,87.1
27447,4641,Солнце,Сатурн,Конъюнкция,2.9
27448,4641,Солнце,Плутон,Секстиль,61
27449,4641,Венера,Сатурн,Конъюнкция,2
27450,4641,Венера,Уран,Секстиль,62.2
27451,4642,Солнце,Юпитер,Секстиль,57.6
27452,4642,Луна,Венера,Оппозиция,179.2
27453,4642,Марс,Юпитер,Квадрат,90.3
27454,4642,Марс,Уран,Оппозиция,177.5
27455,4642,Юпитер,Уран,Квадрат,87.3
27456,4643,Солнце,Нептун,Секстиль,62
27457,4643,Солнце,Плутон,Конъюнкция,0.5
27458,4643,Луна,Уран,Секстиль,59.8
27459,4643,Марс,Плутон,Квадрат,92.8
27460,4643,Нептун,Плутон,Секстиль,61.5
27461,4644,Солнце,Сатурн,Конъюнкция,1.7
27462,4644,Солнце,Нептун,Оппозиция,179.3
27463,4644,Луна,Венера,Оппозиция,179.6
27464,4644,Сатурн,Нептун,Оппозиция,177.6
27465,4645,Солнце,Плутон,Конъюнкция,1.9
27466,4645,Меркурий,Венера,Конъюнкция,2.9
27467,4645,Меркурий,Уран,Тригон,118.8
27468,4646,Солнце,Нептун,Оппозиция,178
27469,4646,Меркурий,Венера,Конъюнкция,2.2
27470,4646,Меркурий,Уран,Тригон,120.4
27471,4646,Венера,Сатурн,Конъюнкция,0.9
27472,4646,Венера,Уран,Тригон,118.2
27473,4646,Сатурн,Уран,Тригон,117.3
27474,4647,Солнце,Уран,Оппозиция,178.8
27475,4647,Луна,Меркурий,Оппозиция,179.1
27476,4647,Луна,Марс,Квадрат,87.3
27477,4647,Меркурий,Марс,Квадрат,91.7
27478,4648,Солнце,Юпитер,Конъюнкция,0.8
27479,4648,Солнце,Уран,Секстиль,60.6
27480,4648,Меркурий,Плутон,Тригон,122.9
27481,4648,Венера,Плутон,Оппозиция,179.6
27482,4648,Марс,Нептун,Квадрат,88.8
27483,4648,Юпитер,Уран,Секстиль,59.8
27484,4649,Солнце,Марс,Секстиль,59
27485,4649,Луна,Марс,Квадрат,92.2
27486,4649,Меркурий,Плутон,Оппозиция,178.4
27487,4649,Венера,Нептун,Тригон,118.9
27488,4649,Сатурн,Плутон,Секстиль,61.9
27489,4650,Солнце,Плутон,Конъюнкция,1.1
27490,4650,Луна,Меркурий,Секстиль,57.3
27491,4650,Луна,Сатурн,Тригон,121.9
27492,4650,Меркурий,Сатурн,Оппозиция,179.2
27493,4650,Меркурий,Нептун,Секстиль,63
27494,4650,Венера,Марс,Квадрат,91.6
27495,4650,Венера,Нептун,Квадрат,88.1
27496,4650,Марс,Юпитер,Квадрат,87.2
27497,4651,Луна,Сатурн,Тригон,122.3
27498,4651,Меркурий,Юпитер,Тригон,118.6
27499,4651,Меркурий,Уран,Секстиль,61.2
27500,4651,Юпитер,Уран,Оппозиция,179.8
27501,4651,Нептун,Плутон,Тригон,122.1
27502,4652,Солнце,Марс,Тригон,118.8
27503,4652,Луна,Меркурий,Оппозиция,177.9
27504,4652,Венера,Уран,Квадрат,92.7
27505,4652,Венера,Плутон,Тригон,120.6
27506,4653,Солнце,Сатурн,Квадрат,89.1
27507,4653,Луна,Меркурий,Конъюнкция,1.8
27508,4653,Меркурий,Нептун,Конъюнкция,1.8
27509,4653,Юпитер,Сатурн,Тригон,120.4
27510,4653,Юпитер,Уран,Конъюнкция,0.8
27511,4653,Сатурн,Уран,Тригон,121.2
27512,4654,Солнце,Луна,Конъюнкция,2.8
27513,4654,Меркурий,Сатурн,Тригон,117.6
27514,4654,Меркурий,Плутон,Тригон,117.9
27515,4654,Венера,Юпитер,Секстиль,59.4
27516,4654,Венера,Сатурн,Квадрат,91.8
27517,4654,Юпитер,Нептун,Квадрат,90.1
27518,4654,Сатурн,Нептун,Секстиль,57.7
27519,4655,Солнце,Юпитер,Секстиль,58.5
27520,4655,Луна,Марс,Квадрат,90.9
27521,4655,Меркурий,Плутон,Конъюнкция,0.4
27522,4655,Марс,Уран,Секстиль,62.9
27523,4655,Юпитер,Сатурн,Конъюнкция,2.8
27524,4655,Уран,Нептун,Тригон,118.3
27525,4656,Меркурий,Плутон,Квадрат,90.8
27526,4657,Солнце,Луна,Секстиль,62.3
27527,4657,Солнце,Марс,Секстиль,62.7
27528,4657,Солнце,Нептун,Оппозиция,177.1
27529,4657,Луна,Марс,Конъюнкция,0.4
27530,4657,Луна,Нептун,Тригон,120.6
27531,4657,Венера,Уран,Квадрат,90.8
27532,4657,Марс,Нептун,Тригон,120.2
27533,4657,Юпитер,Сатурн,Квадрат,90
27534,4658,Луна,Меркурий,Конъюнкция,2.8
27535,4658,Венера,Марс,Квадрат,92.4
27536,4658,Венера,Сатурн,Секстиль,60.1
27537,4658,Юпитер,Уран,Секстиль,57.8
27538,4658,Нептун,Плутон,Секстиль,58.5
27539,4659,Луна,Меркурий,Оппозиция,178.2
27540,4659,Марс,Юпитер,Оппозиция,179.7
27541,4659,Нептун,Плутон,Секстиль,62.4
27542,4660,Солнце,Юпитер,Квадрат,92.9
27543,4660,Солнце,Уран,Тригон,121.5
27544,4660,Солнце,Нептун,Оппозиция,178.5
27545,4660,Луна,Сатурн,Тригон,118.6
27546,4660,Луна,Плутон,Квадрат,91.3
27547,4660,Юпитер,Нептун,Квадрат,88.6
27548,4660,Уран,Нептун,Секстиль,60
27549,4661,Луна,Марс,Оппозиция,179.5
27550,4661,Венера,Сатурн,Конъюнкция,0.9
27551,4662,Солнце,Луна,Оппозиция,179.6
27552,4662,Луна,Юпитер,Оппозиция,177.4
27553,4662,Меркурий,Сатурн,Секстиль,57.1
27554,4662,Сатурн,Плутон,Тригон,120.7
27555,4663,Солнце,Плутон,Квадрат,90.6
27556,4663,Юпитер,Сатурн,Конъюнкция,0.7
27557,4663,Нептун,Плутон,Секстиль,61.2
27558,4664,Солнце,Уран,Секстиль,59.9
27559,4664,Луна,Плутон,Квадрат,89.7
27560,4664,Меркурий,Сатурн,Квадрат,92.4
27561,4664,Венера,Сатурн,Секстиль,59.2
27562,4664,Юпитер,Плутон,Секстиль,58.9
27563,4664,Нептун,Плутон,Секстиль,62.5
27564,4665,Солнце,Венера,Конъюнкция,1.1
27565,4665,Солнце,Юпитер,Квадрат,91.3
27566,4665,Солнце,Сатурн,Секстиль,59.2
27567,4665,Меркурий,Нептун,Квадрат,89.1
27568,4665,Венера,Юпитер,Квадрат,90.2
27569,4665,Венера,Сатурн,Секстиль,58.1
27570,4665,Марс,Уран,Тригон,118.2
27571,4665,Сатурн,Плутон,Конъюнкция,2.7
27572,4665,Нептун,Плутон,Секстиль,59.2
27573,4666,Луна,Нептун,Секстиль,60.2
27574,4666,Меркурий,Марс,Секстиль,59.2
27575,4666,Венера,Марс,Квадрат,90.7
27576,4666,Венера,Сатурн,Оппозиция,178.4
27577,4666,Венера,Уран,Оппозиция,179.2
27578,4666,Марс,Сатурн,Квадрат,87.7
27579,4666,Марс,Уран,Квадрат,88.5
27580,4666,Сатурн,Уран,Конъюнкция,0.8
27581,4667,Солнце,Луна,Квадрат,89
27582,4667,Марс,Юпитер,Оппозиция,178.9
27583,4667,Сатурн,Плутон,Оппозиция,178
27584,4667,Уран,Нептун,Квадрат,87.6
27585,4668,Солнце,Луна,Секстиль,62.2
27586,4668,Солнце,Марс,Конъюнкция,0.6
27587,4668,Луна,Марс,Секстиль,62.8
27588,4668,Меркурий,Уран,Квадрат,92
27589,4668,Юпитер,Сатурн,Конъюнкция,0.8
27590,4668,Уран,Нептун,Тригон,118.3
27591,4669,Солнце,Сатурн,Тригон,118.3
27592,4669,Луна,Меркурий,Тригон,118.8
27593,4669,Юпитер,Нептун,Секстиль,61.3
27594,4670,Солнце,Нептун,Квадрат,89.2
27595,4670,Луна,Юпитер,Квадрат,87.5
27596,4670,Меркурий,Уран,Секстиль,60.9
27597,4670,Венера,Уран,Квадрат,88.4
27598,4670,Юпитер,Плутон,Квадрат,87.7
27599,4670,Нептун,Плутон,Секстиль,61.7
27600,4671,Солнце,Сатурн,Тригон,119.3
27601,4671,Солнце,Уран,Тригон,120.5
27602,4671,Луна,Меркурий,Секстиль,61.1
27603,4671,Луна,Венера,Тригон,122.2
27604,4671,Меркурий,Венера,Секстиль,61.1
27605,4671,Меркурий,Плутон,Секстиль,57.9
27606,4671,Венера,Марс,Квадрат,89.9
27607,4671,Венера,Плутон,Тригон,119
27608,4671,Сатурн,Уран,Конъюнкция,1.1
27609,4671,Нептун,Плутон,Секстиль,57.6
27610,4672,Солнце,Луна,Тригон,119.9
27611,4672,Меркурий,Сатурн,Секстиль,59.6
27612,4672,Меркурий,Уран,Квадрат,89
27613,4672,Венера,Нептун,Тригон,120.6
27614,4672,Венера,Плутон,Секстиль,61.2
27615,4672,Нептун,Плутон,Секстиль,59.4
27616,4673,Солнце,Юпитер,Квадрат,87.7
27617,4673,Луна,Марс,Квадрат,89.2
27618,4673,Луна,Уран,Секстиль,57.3
27619,4673,Меркурий,Плутон,Секстиль,62.2
27620,4673,Сатурн,Нептун,Оппозиция,179.5
27621,4674,Меркурий,Марс,Квадрат,89.3
27622,4674,Меркурий,Нептун,Тригон,117.5
27623,4674,Меркурий,Плутон,Оппозиция,177.9
27624,4674,Венера,Уран,Тригон,119.8
27625,4674,Марс,Плутон,Квадрат,92.7
27626,4675,Солнце,Уран,Секстиль,59.7
27627,4675,Марс,Юпитер,Оппозиция,179.9
